walletAddress,tokenId,addOnTraitNames[0],,
0x6ae23ea4bb3ec33e00fdcadd109e90a3c8c6ae22,18105,ENERGY HALO,,
0x026d41f89df628b0eab57062893a60a07cdf8822,3055,ENERGY HALO,,
0xfff68ed4105e580e1465bfeb211fbabfa56284ad,21144,ENERGY HALO,,
0x77128d500c88f0d80dae02c57028b8c4670bba5b,27324,ENERGY HALO,,
0x09c6230e43acdf4aa89ccab18c5cfd3f780459b7,27866,ENERGY HALO,,
0xaf3b1e1d050f7109ebf3f7eb16be5f319fe8cad1,2599,ENERGY HALO,,
0xf132ea4610d4f278d611e1a177aca5280f89fb99,27666,ENERGY HALO,,
0xbe8c5b0bdfb7b19c08fbad3c085b05da15cb721c,10167,ENERGY HALO,,
0x3f4b2b54974a892eb57237321d9d2a7b4b4aeb93,16661,ENERGY HALO,,
0xd314448715a3f75e39cc00c735a564bc91a8c34d,8731,ENERGY HALO,,
0x552db93d64a297cf7bacd3b28243f9cf039ec1c6,29950,ENERGY HALO,,
0x51b61bec7dabc9d67378714cdd7ef83b5e2e483e,30053,ENERGY HALO,,
0x0604d2d545d9bf5d00cbafeee138522a8f9a80ea,30126,ENERGY HALO,,
0xf232b14c9660fb62dbafed068010d772110e9ab0,30359,ENERGY HALO,,
0x97c8925ba3c1ee3c4378e04e900abe1f6dfa9b66,30435,ENERGY HALO,,
0x6c3233082f18fb73fea0779808d09167af10cf02,15436,ENERGY HALO,,
0x4a8d61943e7f66bddbc7a9f8e73635f1daad3bd1,38096,ENERGY HALO,,
0xa0fac009ef8df66a1125a6b9514058ab1208b418,8199,ENERGY HALO,,
0xe561db1ba7c6b42eb47f0eb477ea7666057bef13,15048,ENERGY HALO,,
0xc1f63b59be340701dd37368ae7d2aa893bbfacc7,1547,ENERGY HALO,,
0xfe85d16bdadd99ca8823ecdf29b6fe8049b1d136,2507,ENERGY HALO,,
0x0de101737fafd0eb7cf0c986a1fc66137f1ece6f,15044,ENERGY HALO,,
0x942114d2222af79422d11ddb0a96ddf2997fecb9,25910,ENERGY HALO,,
0x20d7535349e9e997dab46479b5a8e8fdcce3cd61,14908,ENERGY HALO,,
0xa1b3ca37d45fa86c363af178525a153ea8634765,27661,ENERGY HALO,,
0x28dd8b2f4e990e7672df5a646a861793a194e294,27544,ENERGY HALO,,
0xfd51ae3e057bafa27cfa1963c19399806be56eeb,1047,ENERGY HALO,,
0xc0325948d22575c2778b9f1aeb59fff149e8d28b,25694,ENERGY HALO,,
0xe21bad72960bdc114e32987d63ed62e45caa0928,33889,ENERGY HALO,,
0x8863a4c283204aabf1326078c093a52f16cd6b3a,29337,ENERGY HALO,,
0x745b9a68e2240de3a88f3cf2861f0cd5c784adb1,2332,ENERGY HALO,,
0x813c2398850725d31ad455c2165ab37b050de3a5,10163,ENERGY HALO,,
0xdb29aadc3535697dc69ac1f1e08283040ec392e6,9991,ENERGY HALO,,
0xfe32914f8d1ef4a77f9725be918aca8564426f7d,28942,ENERGY HALO,,
0x81b7db9d75f8180a30d98bbd3cfcef75ebc69b6e,29336,ENERGY HALO,,
0xa05abe19706debc0a5a43989db58cd144db705c7,32276,ENERGY HALO,,
0x527d307b98e650938f9f0231a323412a17137794,26158,ENERGY HALO,,
0x93f9f658b12123b22f4a1a281fe6f30b031f4783,26373,ENERGY HALO,,
0x92041901aca9e6234af8310493b733f7fd112cef,29066,ENERGY HALO,,
0xa67300281806e67f46dc18087930854cd3f15b03,25615,ENERGY HALO,,
0x2d810033a50687455a555cdea9eaaec353f847a1,25686,ENERGY HALO,,
0xaad2003307c9b7a2647ec3a8713e02fd0bebbb96,26069,ENERGY HALO,,
0xd0c0338baac9ce09c1d1caab88b4360507061e37,11047,ENERGY HALO,,
0xc76edca1bc514ab665f5ff5815531f4386cdd24c,12496,ENERGY HALO,,
0x1dd36f21f94353055d288a71f94f6bdd25e30acf,12482,ENERGY HALO,,
0xc02fe062741dbdcbb936c011f26600324812a26b,12563,ENERGY HALO,,
0x55c1e363799eeebb56e8f6762f643c849834b3ee,12586,ENERGY HALO,,
0x4fe5095f974cb5edea480797ae6b161b3656306f,6121,ENERGY HALO,,
0x6591c24a7f7d3b37527487a457b2f467936dfe59,33969,ENERGY HALO,,
0xb0b32f976cfdbf9d69ebcbc2287640e36408c6bd,9607,ENERGY HALO,,
0xf37056478723f66d8a11bcf2013633dabee7c72b,34081,ENERGY HALO,,
0xd81108e6fba9d0bd153c565e1f2663bb82058376,29225,ENERGY HALO,,
0xc1f53e37027ddca41cf18d868d44e5b8fd98a399,34147,ENERGY HALO,,
0x24055dc0cd1ab25915aa35b010c09346f4696200,14622,ENERGY HALO,,
0x5ab152202fc360b931bf3a8a3db86e4afd7507df,34201,ENERGY HALO,,
0x386f55fddbadf4920cc35920902215fe7ce94808,34230,ENERGY HALO,,
0x562afb9c06ff1058260e1bb9eb40bc22615adead,13331,ENERGY HALO,,
0xfbfb1702ee19a31de4005ab167331d47545eda2d,34234,ENERGY HALO,,
0x6f416fe072b04ca15f5a00567b606e32e65d7935,34238,ENERGY HALO,,
0x656ebd674f7cae37e49f2625b1cf5be8ffe54867,3041,ENERGY HALO,,
0xd7bf66cd8866402188dbd20945909da117ef7c67,3873,ENERGY HALO,,
0x3af30125b7a81c23bd3608645c354cd02223224d,17312,ENERGY HALO,,
0x4e83425d2adad3af51ae24dd89b273ed10c6e2c0,20685,ENERGY HALO,,
0xb7c13c89679a8e887fc76f6eab9d2dc734971a36,25777,ENERGY HALO,,
0x2e67494a6efbaa66f932bce73152f99d7f56288e,21692,ENERGY HALO,,
0x03eb5ff53a90ee2d4ec82e4254cedba107c4d496,17094,ENERGY HALO,,
0x6fcfbada863e645571781a8fe029a9cfd4085c04,25671,ENERGY HALO,,
0xd1e803429c776a871eecf934365ff221edf09040,10028,ENERGY HALO,,
0x1c8cb93e072b3d4a56be030060d2d11c8e79cbcd,21351,ENERGY HALO,,
0x4da0b5736a8a814c9cc47e9bbd6e22eb8700cf92,21585,ENERGY HALO,,
0xa2c0c6403bfaf10d5efbd44a741b10789baa9de6,21913,ENERGY HALO,,
0xd1dd92412efe2857625547f47404d8157b79f316,18114,ENERGY HALO,,
0x9c98af49cafc84d693bda2122e1f7bbebd8e3d18,9538,ENERGY HALO,,
0x22b908c2fea7a1e6043ffcdbc77d660d4d326961,34389,ENERGY HALO,,
0xf75729dca43e96dc38f519d1dbefb950ae95a507,6808,ENERGY HALO,,
0xab127edd7db0f739785b0d85e78c04b4d5d006b2,34406,ENERGY HALO,,
0x1874fc5f915aa9fd24c379fe7f9ec40607cef78a,26018,ENERGY HALO,,
0x8844126ca5defee105ae50e5089933768ccf9999,1795,ENERGY HALO,,
0x3ccdb6e8a4622eeae0fb65dcf4eb29bed3023243,34446,ENERGY HALO,,
0x65a85e20046e5e4394a4e4d80cd9ef70915deacd,21484,ENERGY HALO,,
0xdd9d4d14d120608087e29eb7de8a4be1a93ae92d,34473,ENERGY HALO,,
0x43bbb89e02eb41473e7a8f44a89a31e48ccd0ad7,4643,ENERGY HALO,,
0x9b573db992010bddc5da2c6cf5637b46c3637ef6,962,ENERGY HALO,,
0x077ee87d88d1f09df0932d302da3c529f76f024b,726,ENERGY HALO,,
0x11fb1e14bd349a61a93d5e05d7c6267e26d82d30,6709,ENERGY HALO,,
0xd5cad58ef645a9a7d57c919be0a501124c53115c,34530,ENERGY HALO,,
0x23bdcc892e1c3f9045c36a52b86df7c2f27b6c96,4427,ENERGY HALO,,
0x21f8dde1e270850dba37d489c97717fc0da7bb78,22007,ENERGY HALO,,
0x9b3e84714e7b8501648b50e2fc002f8f3dec5ad5,15030,ENERGY HALO,,
0xa7f99cab1220c989aeb12b0b3392fed98e4540b5,21651,ENERGY HALO,,
0xe59f4a315aa1d99bdd32d999bd265aee215c6cf6,21631,ENERGY HALO,,
0x8014e674b0973a226a1b546b96f035e8c57b7007,2015,ENERGY HALO,,
0x016bbfc90a5a87d9db072f4577e8325a88f562db,14497,ENERGY HALO,,
0xf3e7c7e17698c5c17c0dd958b532e9f3dbec4871,932,ENERGY HALO,,
0xf23d2d15b68d5fc44cd578e15a2df944038bb317,3232,ENERGY HALO,,
0xc2e157397df935fd8054b0daba4e7cbbd78473ef,7027,ENERGY HALO,,
0x2122bc98866376d602968b58a2b84462f470e976,4912,ENERGY HALO,,
0x6f7f26f7e7ea8801000ad1e58fbb0a467fc9991b,21978,ENERGY HALO,,
0xb1c7a63cef6cf047ecafd57331012cfacb02e0c2,25263,ENERGY HALO,,
0x6b09754eb84e0c92555303ee474381c44c84afd0,6379,ENERGY HALO,,
0x35615cce67974d125340c94284bb2bd95249243d,29579,ENERGY HALO,,
0x42c318e9d9925c48622bdc713fdca18045c488d5,29345,ENERGY HALO,,
0x32fe6de17abdf1b60b805f3153df43c91d669adb,21731,ENERGY HALO,,
0x937648e6bece96a55669031250e965a5f3e73753,3963,ENERGY HALO,,
0x6ca655c52d7b64b70ae62bcec0341ed1affb8f51,5644,ENERGY HALO,,
0x4efbb75235ca4c0b97c845ebed1e3caea93c7d36,34322,ENERGY HALO,,
0x50e525c6ac9f6c938533983385d34ba2ffff1df5,34320,ENERGY HALO,,
0x9fb8ab1f98f44e5e8d86b6094ec1bcad2ff72769,654,ENERGY HALO,,
0xd1975b2eccadfc841672103c4f78e4c034e67c52,35974,ENERGY HALO,,
0x4ba13102569af816bc3cfbad0c95d478fa3df58c,35984,ENERGY HALO,,
0x429b41c9dc070f01e2c63cca884a448df6c99d2b,16996,ENERGY HALO,,
0x5b236d19f680ff47e7bf2a9eb88fc5cc03d443a8,32256,ENERGY HALO,,
0xd24dfaf44f6e1db10016b9aa1d56e67dd46058d9,11654,ENERGY HALO,,
0x7a5fc6460309d6c0baf8fddddbc3f7dec3f10a21,36062,ENERGY HALO,,
0x9a3bde27478602791bd7bd9db1eeda8d1e276374,14143,ENERGY HALO,,
0xfef75b27d4ae3d5228bcc2912f9cdceafe5f82e3,11613,ENERGY HALO,,
0xeecafff217eaa6928c0cfd89be0613c518cc928e,17108,ENERGY HALO,,
0x6e51fcf145ef73d29f67026df3365c82b3a1538f,21826,ENERGY HALO,,
0x687350c1827bdad8e447f5db10ce745e47eae681,6791,ENERGY HALO,,
0xf473de0df183cb762dd4817489d9357b0beb15fc,32117,ENERGY HALO,,
0x9677e256755e1718e7e455b3bf9bce84c6db6b2e,3484,ENERGY HALO,,
0x26e0cef68fc707e5a0f1929c1d643329b0a6b612,17132,ENERGY HALO,,
0x6039c8d7dd98ac2c48d9ee3fc026e016d18a665b,26335,ENERGY HALO,,
0xe2a26d5174b133abc4b338df1b07295f03a4c85e,17557,ENERGY HALO,,
0x9d99b84be113b8e7fac0fd3efcece418f302abb9,32228,ENERGY HALO,,
0x7ac62dbe9a06260c61a165f6246cca07cdaa4123,7371,ENERGY HALO,,
0x3ac4b9435372ce8ec8e8ae0d5057c9ce1956750c,16932,ENERGY HALO,,
0xd344d2c9ad083fc99dd282914608f4ecabe5187f,15430,ENERGY HALO,,
0x1dee9cace08526a4a11dfe2958024b3f7e55069f,22008,ENERGY HALO,,
0x91a37fc3ce2ba4af516d373685bea44c561db842,32129,ENERGY HALO,,
0x4b8a20c07d5d15f9e89297253d010ed5d0d580eb,36231,ENERGY HALO,,
0x80d3a05d7a82af3db1d2f4eb53c367c0b26d2b7b,21415,ENERGY HALO,,
0x606fee9aa28e31792ae07a3d33aa34786897d073,36257,ENERGY HALO,,
0x68d6c9720f9b82559cc7a618de35294e7b184e3b,29276,ENERGY HALO,,
0xd0d9e3505349bc945a414a6ec8ff8bcadabf20e3,3252,ENERGY HALO,,
0xc16980dc22842a71d79327fc9c8891054db3c2c0,26141,ENERGY HALO,,
0x6f42929dddb6dcbb6598d182398cf135cda5ec74,33452,ENERGY HALO,,
0x977bd85baf94df45d0829b8d72a1b0ac1c44dc13,38406,ENERGY HALO,,
0xf8e644d241d3079861b56704546cc17eef270a35,25608,ENERGY HALO,,
0x2e32e3c59a8259c7ffeb971f83237b0335245ad8,6317,ENERGY HALO,,
0x69ce139860bb9162dc3356d48495cbf90299f5ef,33427,ENERGY HALO,,
0xd0cf5446f873fdaab71138e7882fd93d72adbd08,36619,ENERGY HALO,,
0xded5cf3e3569b86ad8cd2ab71dd8218085ed58c4,15353,ENERGY HALO,,
0x42630e2350a5a59ae0aab1001d3d1ee051a652a0,25679,ENERGY HALO,,
0x96462e9f28d18fd5350a3c9eb447589a53ab5607,28950,ENERGY HALO,,
0x50d41fee16049e99a2375d6028adc03df371566f,15084,ENERGY HALO,,
0xe05e6280e61f67d70afb2e3ed530aeeebe0e22fc,17420,ENERGY HALO,,
0x0e39591e7215753bf2b5fd226d244893bd71eb09,19924,ENERGY HALO,,
0xa1e405e3b0d723a4147d9265bc02670b611acd84,36651,ENERGY HALO,,
0xa88298675efc26416939c372ff3c627fabaec82f,20360,ENERGY HALO,,
0x7eac633ace32a5df41fcd8ecdc33f8c8f3e5a213,25920,ENERGY HALO,,
0x887336b8b20ade2fe31ea40b65d163ea58e14418,36674,ENERGY HALO,,
0x420e453f482a87f5c4057908ed3d2437a63ca060,16598,ENERGY HALO,,
0x6afdfb70a98b4309a76f96fbd596e3a41561c3ed,5378,ENERGY HALO,,
0x12d9e28b104b97e7263bed309bd6011c3554afaf,28282,ENERGY HALO,,
0xc22e8b04b2b7720a73240d9387c5b529f874138d,31936,ENERGY HALO,,
0xfad191bddbc6bc81fa84ffc623e2dd473dfcd697,17092,ENERGY HALO,,
0x689f5d61fda83019381a20dd29ef9c2a57dc255a,29286,ENERGY HALO,,
0xfc7adb2db91519ff63a7aa500a3f3c159803778f,29056,ENERGY HALO,,
0x702659bb3de48e4c6c50c62decbc96f7e03155ea,26115,ENERGY HALO,,
0x8f1128cf74cfa4289cde60b1edaddd1993d9445f,15900,ENERGY HALO,,
0xf860dfa5ad25d5b46f09bef99de3c174b634e0e9,19406,ENERGY HALO,,
0x4396566b5d322304166b4587bdbe0cf23c0e3b77,21374,ENERGY HALO,,
0x3a7bb54c34c47f0e1eb9b6929fea056e98bcbfb5,22887,ENERGY HALO,,
0xe15619a467ae25ad4651e2a4ba9895f4463fd3a1,25841,ENERGY HALO,,
0x71285b226366f9363966a2620f4fa35b2c9599ab,20127,ENERGY HALO,,
0xa02549cd0b2ed268dab4b1d8e98bb6f4a076262b,17013,ENERGY HALO,,
0xeeea44caeebd3e29784fa88ac32683d9a1f53584,21857,ENERGY HALO,,
0x7c49fe5e4a357fedb1844176e0ca4347574da70d,37048,ENERGY HALO,,
0xacb51d5383371d31b47ee111f13553e8580b5842,22843,ENERGY HALO,,
0xbddd3a99fb14d586bd7b261634cc2abf7d51e7dc,15652,ENERGY HALO,,
0x41cb15f15c3438d465bc58b2a689b29fe68f1415,387,ENERGY HALO,,
0xff6c7d714ef5966394bec71e2cafc58bfe2e16d2,37123,ENERGY HALO,,
0x9b82c63022c88c8a984df82a3a971394bccc04b9,4258,ENERGY HALO,,
0x7644fef96321e78d0158b7b432ab9c58122f319f,29310,ENERGY HALO,,
0xa387387bb62c3ebd69a910cbb483f5e6ff730117,2806,ENERGY HALO,,
0xb486ae313119eea3ff34e71ac4dbae22db08a6c4,33375,ENERGY HALO,,
0xb848e5faec996d3e8c74dc267b7f3f6f35e8233b,37162,ENERGY HALO,,
0x0a3d0705937c2e0137514f65ff1e841242613003,2788,ENERGY HALO,,
0x4b15e7d0eba14497af84bc8f75b2a7f9aa2fba50,25653,ENERGY HALO,,
0x4ddeba3cb70e38dee2f22071da5f71770d1ecef2,37171,ENERGY HALO,,
0x597d092a03e54beccb15069ba7a1ff8ced669ef0,22490,ENERGY HALO,,
0x2cc4e62133d0676f48a1c8ecbf4f7dbb198aae33,37199,ENERGY HALO,,
0x5e624a7ad13b5c01d547b1a95a386d1f6147bf56,22188,ENERGY HALO,,
0x47deb0d59faeebd206e8edc3c47b725994be89d6,37230,ENERGY HALO,,
0x05f62d412b8bcedb4efbbe975d0de9ad1e8be9ba,37235,ENERGY HALO,,
0xafbb984f2c3db0980ff755b448da7f7f6f52abe7,37236,ENERGY HALO,,
0x8532e9d4141012b411bef8bb88818b7998ff939d,18939,ENERGY HALO,,
0x464f71218a2b7be00c34b02f9c3854836625e16d,18631,ENERGY HALO,,
0x74de0ab00ac3a42a440f0a54d58a4085fd060379,17259,ENERGY HALO,,
0xc3c65c31276a8e019d4f892d916d809733dba421,29319,ENERGY HALO,,
0x2d3c27ffd4dd6d49b7cd7ec826987b122f133181,23522,ENERGY HALO,,
0xe2709123173ac00f72dbba4e9acb6ed91db81513,21244,ENERGY HALO,,
0x391c2df3c1d92348f7077a48a3dd3bc1bc9b9c1f,31206,ENERGY HALO,,
0x4109266acac7bc28c754884920b059e016ddaf41,16781,ENERGY HALO,,
0x7796b0fa45678f25fba2b95edb482e8d3e8bc783,12072,ENERGY HALO,,
0x2c81a1ac938c6aa78551c226728bcd10c7092ccd,22223,ENERGY HALO,,
0xafff42c568dc8cccb85f8f7d6faa6673f5efe4d2,23443,ENERGY HALO,,
0x315a075d1077ad99ac438aafbc2e068f2154c968,18864,ENERGY HALO,,
0x546ffda3015843101debac165c31bb3dc36b5ab2,17027,ENERGY HALO,,
0x50178735ef5b480aba792c3a50238c431bd40a37,18403,ENERGY HALO,,
0xdf343b84df3ea7e26ace4756011afc8827258056,212,ENERGY HALO,,
0x085da37496d8622a53057f7519addcea3f73cbd4,23333,ENERGY HALO,,
0x09afae795b359c2d23ee40151b9635a3d310623f,6868,ENERGY HALO,,
0xf8613cddc962b2edd5d10cc6fea6e7cea7a2f423,28047,ENERGY HALO,,
0x995e52731c4edb8959949b17f9b8300ad6eb6170,21116,ENERGY HALO,,
0x3f8e00ed64401af83bb712bece76ba60607269cc,23221,ENERGY HALO,,
0x4040cdcdfa5543d8441c13cd8e0cb4a85277f34b,26041,ENERGY HALO,,
0x92ab5f68ad741822466d57ffbd31b1e3f4483057,18082,ENERGY HALO,,
0x8a8c879d39a74fce0593714956bb7ed048a5c1bf,9987,ENERGY HALO,,
0x646d1fc83084602f76228d5deafb00268895ee3b,2404,ENERGY HALO,,
0xac2a83737dfede5c1b0a93bbc76315ad5871e5df,4457,ENERGY HALO,,
0x6c554ee877ff6d9c84d821f7afb16fc747b200c6,23089,ENERGY HALO,,
0xf46db069ec306feb3b3edcfceb8c60b4b1ba7f4c,25675,ENERGY HALO,,
0xf6908b77a17ca7a986604779868dbb86d4c2c99d,21707,ENERGY HALO,,
0x461915dc09f29284e80984f5b7efb3f9d609e1b0,7790,ENERGY HALO,,
0x7598bf63c2c689b586c7da6eac9ce3b0f28901a5,1476,ENERGY HALO,,
0x6aada4f2ccd3648355459154fca34cca4e2bb99a,24078,ENERGY HALO,,
0x09203a60759a1e0132c727b8c732f187a5be8588,15724,ENERGY HALO,,
0x59c780472a04b88f14e0c46a00829540ba8bf260,24086,ENERGY HALO,,
0x3fd566c39f8a44de927e64ba474675fef9097ae7,24225,ENERGY HALO,,
0x9d6b7b1f8a20093c8e456f006c55a50575298d4f,15370,ENERGY HALO,,
0xed40608cde47bc950a2a540a0183bc9f191cd4c5,23820,ENERGY HALO,,
0xcea8a8fbea04b3e0a0f2522461f941b18da0f80a,23915,ENERGY HALO,,
0x19ed6ad1f272a61d8105b05dfe2deb6fcbdcb7f0,4093,ENERGY HALO,,
0x84b81987f6ca3cde2a50daca42a58a132099c731,17372,ENERGY HALO,,
0xa43839bf9d04048603491f5a4bdea8afd571b3ae,23883,ENERGY HALO,,
0xcad9474c90444ef3a7ad8658e20776bc77585ab7,23634,ENERGY HALO,,
0x0f831a90fd7cd559404b77d4b42aa3ef4cc28a63,27860,ENERGY HALO,,
0x40c44b91e3fd45cdbd860d81e123c73871a9cc3d,24319,ENERGY HALO,,
0xb7ef3413ae02aa8def814cb461b5a5f53e3c8a70,24340,ENERGY HALO,,
0x3a6f0416fb5678efe6ec415c984b0d64e456e2f7,18487,ENERGY HALO,,
0xd77ba56bbfa57515e4eaa6b55225ca82b57b58d3,4551,ENERGY HALO,,
0xbf15a8586798de89b838c09df0a3d1f8bfa88891,16892,ENERGY HALO,,
0xa4c506ab90751492d8e8e954a90b5d6639b0521e,24168,ENERGY HALO,,
0x0ca2f4bcf961a8af79effb9751d6fa29df144182,9686,ENERGY HALO,,
0x3d20658aa286c59fdc6614d99dadf6939eb16cb7,9331,ENERGY HALO,,
0xd14b43cc307910762951252f9b367429c7408b8d,24021,ENERGY HALO,,
0x6ed0ba9ad1ee05721c600d3519d890d7032bd608,35944,ENERGY HALO,,
0x76c644460410070f7293c1f83da81c1389a6efe6,33500,ENERGY HALO,,
0xbcc7ace4e24aa05229c1e62799db1320cf07d429,33486,ENERGY HALO,,
0x05a6153576a43af5d2b7aff0dcb95cdb7a19aff6,23914,ENERGY HALO,,
0x2159827ae82ed838241bbc62d620a38fb7f8d4d1,7389,ENERGY HALO,,
0x2344f48430050eda71f65d34989c96eeb3331c34,26741,ENERGY HALO,,
0xaad6ab5c1b726bad234a0b21ddd0cd03c1924c1b,26712,ENERGY HALO,,
0xd94261f6ba6d8a7f738f31cf23203b03c450baf5,7933,ENERGY HALO,,
0x68d2b579b842cdb29f25f15591bb0a00f43c4b11,26523,ENERGY HALO,,
0xe11e5a1257180412992c10dfc111c689ed45266a,26670,ENERGY HALO,,
0x32aa35127b9f7ba20b7b925ca9ba4a2a26d272ec,23773,ENERGY HALO,,
0xa2fb1c3132fdb52d13791cc00e43f847b7ad6910,26645,ENERGY HALO,,
0x96fdbac3799737c6984bc956cfcedac58ef274a2,23983,ENERGY HALO,,
0x2e247bb96683abd0444e0bbee2614be12e4e327b,24023,ENERGY HALO,,
0x4f928afd68ec881ba1e9e16e86bc236a6fd5a1b1,23962,ENERGY HALO,,
0x3ab9709ac0089bd2deb85877af3b2114b3e60dd8,24013,ENERGY HALO,,
0xee259085d5830160709edf77b5b0b05d4e6de457,23997,ENERGY HALO,,
0xaf56f281ce9c85dfd9ee6134b6c1d6c1702e3f3d,7730,ENERGY HALO,,
0xaa8b1d5fe2548ecefdd79d24aab6ae2f3ee19c9d,17839,ENERGY HALO,,
0xe48e1eee34fb519165a80d51265a7474d90bed31,12337,ENERGY HALO,,
0x4678ef54e6ec08944719316d0e42937689794fbc,19438,ENERGY HALO,,
0xbccdaa6ce985155234a7c7b9b6c13ee270173f0a,2679,ENERGY HALO,,
0x976a61ea91968140ac1916a4e30a0fefbf848f68,10475,ENERGY HALO,,
0x349aedb419a4c5b26a9dc7c850ea3651f8b9e0f6,37334,ENERGY HALO,,
0x50e619cdc6483ac94e674b2633a9cfea28119c4f,10113,ENERGY HALO,,
0x3146be0fbe7b475c36de67179141814d9ac40c69,1397,ENERGY HALO,,
0xc67ef086407796e366196ce1ca896e2422532c50,243,ENERGY HALO,,
0xe749546455cf694d0b3b96d52c473a107fe8c49b,14218,ENERGY HALO,,
0xbb203e88b917b3e1bacc5804e8cbf44a703849ea,1994,ENERGY HALO,,
0xf651f538ba417b76a413b89452846a9f9109280d,934,ENERGY HALO,,
0x1f33993ec4c64fb62ff9f3160680c18d90b2f680,20065,ENERGY HALO,,
0x2c0eef0175632a4191d305f26b0246c8928eb704,30411,ENERGY HALO,,
0xd93740474f91f0306045102519ff3a429ec2fd99,14833,ENERGY HALO,,
0x9b31f9017f7cd97f2c775ef237ef9be79213c6c6,26438,ENERGY HALO,,
0xce5422e25dede7c3abd4df86a74ba882cb9a8fa8,26432,ENERGY HALO,,
0x463fdb63a7239bacd2581a0dbd9fc94075f2b9e5,16551,ENERGY HALO,,
0xcae4ccfe670f8c2a4999f9dfaf44625110fce9e5,13035,ENERGY HALO,,
0xa4b80a171e0bbb2100584df15f7750f1cd6e1d69,25029,ENERGY HALO,,
0xa3fb0cac9b33e40b3f6afb964ab449b8cc5e5a15,24965,ENERGY HALO,,
0x4af1f96f2c498282d5d4783be9c310824c288c28,24970,ENERGY HALO,,
0x55f8fb69bf082353bd40c7b3f0f1d55b9c64fc7b,18730,ENERGY HALO,,
0x717abd42f8c4eefe9db4c3d3567824fdf0128487,17937,ENERGY HALO,,
0x9509ad9a025155857f9d788f34d30f52aa2db8ed,17395,ENERGY HALO,,
0x899349b38b636dd14d665a7c6a0e0b91b9bbf8ba,15517,ENERGY HALO,,
0x92f96c24318bbde0ffc6e15844b1be6b55c36dda,10052,ENERGY HALO,,
0xc9805e466b3a0c842f5f1526bc976966462029e0,24887,ENERGY HALO,,
0x8abd888c9e0bbd5750bc17a4cf0064c3bb5f31f9,24755,ENERGY HALO,,
0x8068654897e432fc917f646ea776e003c733b71b,24873,ENERGY HALO,,
0x5b3db0a4c64d6159d529de303c53dfd2846159f2,24703,ENERGY HALO,,
0x6d742f6ff8871c625b2d9fac745cc548fc233885,18266,ENERGY HALO,,
0xffe9d687b6cf27a75dc08d0a84e72dae84aa8886,24427,ENERGY HALO,,
0x92ee8fe5c828a2a7db28c81d608d3ebe91ea6c6f,24457,ENERGY HALO,,
0x01ce4a4cf0a3122c2b51a56d26d7469f6ce213e4,26554,ENERGY HALO,,
0xabe3802e0e698904ca6df01346d08ec4f69a9c26,16967,ENERGY HALO,,
0xc079b900a6ca3cdb5e47002386b09cdd0f94f00b,16952,ENERGY HALO,,
0x37f5e5aabc23e9891c33bf128d6d2e0557225997,26529,ENERGY HALO,,
0xa4c651475f98bdd8f10b27782bdc803e2e11d04c,15786,ENERGY HALO,,
0xdde26dd1b85e6abf53c3418fb2d58bb75745b75b,26506,ENERGY HALO,,
0x2d674857986b5c052ca1cb07b1d2ebf304e2ac5c,16442,ENERGY HALO,,
0x0b0f9f02d9aef778433dea88c4bec341d6c86834,26592,ENERGY HALO,,
0xdf0c945290e99b5a89c6ea2f291ddafe197aff20,15920,ENERGY HALO,,
0xcf7c5a631343ba2a8b072bfb2614d5e3581c01b2,7723,ENERGY HALO,,
0xf7894f08f816ec2741563cb63861da6e63a3d8dd,13125,ENERGY HALO,,
0x944c201c8388755ea69eb004490d6ddf5b5cc5b6,12731,ENERGY HALO,,
0x3dc32d4811b229797129a9b0931da2e8437b272f,16003,ENERGY HALO,,
0x5580a2f18b7490cd7b1da2c6d9b501cb3d9f608e,2590,ENERGY HALO,,
0x948df977970ac2c2af5406b5dc86b4997ca2722e,22423,ENERGY HALO,,
0x1bdd2a02a33c70f7e1672b83652f0e5fc1e5eafc,26613,ENERGY HALO,,
0xca97f94667b7b0ec90553537550c5848fec1e4b8,18816,ENERGY HALO,,
0x92cbe89b5cb1c22c2c16bc465caf34e3c80b617d,27876,ENERGY HALO,,
0x76555e82c116a670d76d9bfa0c9d755b776b1a4b,27676,ENERGY HALO,,
0x4e970ef5cc61d760e5e8c3bc3b925e720f767e47,27672,ENERGY HALO,,
0x0f2e303a619ca1cf6ac89597fd843b50fb154368,27668,ENERGY HALO,,
0x9e308394e977e030d6c0f4adae954465678450cf,27869,ENERGY HALO,,
0x34b9e623b195e4813f6b05bafb6cfa0fffe639e2,16286,ENERGY HALO,,
0x1ff81aad023979d67035de902c02540b57917879,16735,ENERGY HALO,,
0x59a327060047aee4fec76f08f687d0fbae5d8821,27786,ENERGY HALO,,
0x612d809da2773f5f2f3656283350653f06f881c4,15546,ENERGY HALO,,
0x25e2a352478b83dc0de5d74bec53a8f13d4062b6,13534,ENERGY HALO,,
0x098ffbe01f0516facab53b5f3d79b658dc7d2056,17992,ENERGY HALO,,
0x280f6e573fea697cfe6ecf43446ee18ce7eee147,10449,ENERGY HALO,,
0xf735ee43dfb3a1daea4bba56274fbe5b27323897,27724,ENERGY HALO,,
0x5b8462dfb2311053792a59d33101128bfcfd83bc,18565,ENERGY HALO,,
0x1de8346054c03be24f59e798414208b22dcb0556,17849,ENERGY HALO,,
